Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Kuwait,KWT,26.189232628062,27.4055371557404,27.2477186444342,27.7210058539266,28.8728348023987,31.5156814515738,31.0780255233242,30.0460335963904,31.1486847371376,30.9473744658451,29.9560902093798,27.3538203190596,30.0150938246618,26.8891592955487,23.9426837221186,24.2424489472418,24.9525130311167
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Kyrgyz Republic,KGZ,0.946245304589254,0.787517744838325,0.99340453243032,1.07829417246644,1.15080886242091,1.0832090419556,1.05546412693546,1.25843443929846,1.44026980277135,1.26154663496368,1.1718730152903,1.38844086606463,1.80694838778713,1.7207895657039,1.76327684003085,1.75381204989172,1.60987301587302
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Lao PDR,LAO,0.181844957454402,0.197938398937293,0.216285234631764,0.222914335513858,0.230555288678904,0.23716982667313,0.307356697845426,0.315815041611802,0.359627527445085,0.45266281572313,0.50288622559974,0.523975406640056,0.555922464477627,0.63963500243988,0.685930928787142,1.34197729056881,2.5947045843567
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Latvia,LVA,2.68262296466812,2.98892891830718,2.99211141330108,3.22151003844044,3.27144228194503,3.35284632519489,3.61186003875841,3.77978525899583,3.62940575624552,3.37649001783189,3.84959345523717,3.54111333202894,3.47174754795094,3.5182409036458,3.47428304598998,3.54363657234516,3.57429841845293
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Lebanon,LBN,3.96780298003163,4.05198344976611,3.82639971020072,4.14298823596434,3.67632684360979,3.44944829096509,3.03775868201564,2.8237016250558,3.61563535142834,4.33668216211589,4.04749487236277,3.93461061679324,4.08633681156762,3.81789230451114,3.84359823135183,3.74576720297556,3.69480061527724
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Lesotho,LSO,0.91097567694672,0.922271016927505,0.93940918175866,0.957470664127296,0.988986210953468,1.00855111481609,1.02458015044682,1.0445915843702,1.07031803169296,1.11476832429624,1.14112481527936,1.16207211644751,1.19018853691582,1.19490475563699,1.1897704700463,1.13980381938795,1.21055122383074
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Liberia,LBR,0.150621599912374,0.153933391041823,0.145480801751165,0.152540511098588,0.177757027169159,0.208526044430965,0.207074889515864,0.186426514142045,0.151442406301797,0.128936295011391,0.197892457025263,0.214500865351419,0.236743164753187,0.21147466277369,0.2809442815182,0.2771427229816,0.302199709251877
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Libya,LBY,8.79331363777277,8.83664293818691,8.64790785322745,8.74774928490056,8.81918613753674,8.98629741520991,9.04903469958239,8.3616718052041,9.24504947226721,9.45208481143739,9.99752632564888,6.35502147359902,8.38146426440759,8.9024132964599,9.35073797904665,8.88024053041959,7.78850672903519
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Liechtenstein,LIE,..,..,..,..,..,..,..,1.978391117926,1.9642242959037,1.53959190528172,1.63004945268656,1.4145427492905,1.50225317492831,1.48927817187415,1.28068667221879,1.37010942087003,1.36326942482341
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Lithuania,LTU,3.47572906808217,3.71262278805745,3.81709911541077,3.75481675667081,3.92209352768298,4.18404209084167,4.32987187105207,4.69369608584053,4.69291649039735,3.95810005703598,4.34861630293916,4.55330131121176,4.62950967158482,4.27365723711993,4.37809012309851,4.50404866243705,4.5194564175619
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Luxembourg,LUX,18.8855122622049,19.9327331408188,21.105745503446,21.9307109802272,24.5990264028204,24.8246466791929,24.0128576476239,22.9572827103729,22.3854722193799,20.8771251730172,21.6351358015437,21.0180766937978,19.9529952198529,18.4983197143698,17.3687129147126,16.2425843217393,15.4426130642905
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,"Macao SAR, China",MAC,3.81459481698622,3.85173243701163,3.3825021556478,3.33099214412222,3.63903078263857,3.78958824333448,3.28233552518332,2.70385383073907,2.19917940994373,3.59455167173252,2.29605235043728,2.74276730473175,2.38598572084554,2.2038633671186,2.67161746367382,3.47158623782356,3.37478216031695
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Madagascar,MDG,0.118846962409508,0.107117168929801,0.0737113257247176,0.0984706357798689,0.101546441871557,0.0949910681973509,0.0891487827848216,0.0934037717285537,0.0944419048299168,0.0861077799304657,0.0925780695964946,0.110462134163467,0.1238926691488,0.13814381122842,0.139903171219091,0.150407888260536,0.156876973839075
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Malawi,MWI,0.0789397348117162,0.0708893456962911,0.0732544488214789,0.0767002597710818,0.0751175556042926,0.0731892533727358,0.0723580838433202,0.0742095935138017,0.0812046133819545,0.0794231093868945,0.0721313608643752,0.0781823448454336,0.0755026385091457,0.0750102798304644,0.0646076562014643,0.0687618492182554,0.0754487762454906
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Malaysia,MYS,5.42091501357427,5.72017576865678,5.63643696931366,6.40746098021934,6.82315106413284,7.1305681285665,6.87385085414027,6.91670062951973,7.49125550934304,7.17057116196696,7.78170546087312,7.69276399338172,7.5239444644568,8.02577373847224,8.12517635526744,7.75739069673438,8.09159162300662
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Maldives,MDV,1.61433152706891,1.613804810238,2.01931431135404,1.67186792783209,2.14413441922478,1.88164251207729,2.31785994558563,2.3303795995453,2.45568521947754,2.50071307704062,2.55673522286689,2.59247296285102,2.79707328370721,2.62941387366967,3.02622438306725,2.86160051877823,3.03839852958804
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Mali,MLI,0.0760437749424585,0.0745007807232336,0.0738647109161,0.0716097672518578,0.0720410669516787,0.0717583540265614,0.08193092707033,0.095090021114219,0.110423813892113,0.122472838567468,0.131335413555653,0.139214949333824,0.143884924051749,0.164068955220542,0.176050092652629,0.181680620052621,0.176967051552178
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Malta,MLT,5.42406950244433,6.32582411431247,5.80653788554154,6.47688054151969,6.41524866174228,6.68322132361317,6.3513032064504,6.69884491694614,6.25231387052096,6.00977024173469,6.17494957877773,6.12241392564406,6.3819007304275,5.50953477616811,5.40061395717027,3.64184490386538,2.94741257389822
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Marshall Islands,MHL,1.95080093787559,1.99673291587258,2.10063013175482,1.98935573181682,2.15404948968353,2.05720438669514,2.16993921136156,2.22436709425345,2.28477587495995,2.34688,2.40710712131427,2.46494843537174,2.39221044836645,2.44732867329376,2.50114552545515,2.48982398718641,2.4770589763575
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Mauritania,MRT,0.446137755069065,0.470858866193014,0.485747988102656,0.486426674431986,0.522743750355108,0.525036092261277,0.517307720734495,0.575953539044445,0.587389624171556,0.625681431268674,0.640167477773851,0.665402951330611,0.714295272644079,0.626296727643842,0.746292957127332,0.715038994874578,0.657914406367283
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Mauritius,MUS,2.2677893927994,2.39401330951519,2.39571533287233,2.52350478419608,2.53175545023231,2.68399940077541,2.94193011970865,2.97588957995531,3.02999145581499,2.97492201960993,3.13208253358925,3.12999878633412,3.15928885038563,3.23390958429369,3.33856966343996,3.33705553201516,3.44214874397791
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Mexico,MEX,4.02814463460484,4.11749895334563,4.07523549399606,4.27051150638595,4.22244720017614,4.39942297926641,4.45565776575271,4.40155540367489,4.45111790594276,4.23203344376671,4.06956041627212,4.18710449457257,4.23217530750914,4.12649965608452,4.00065298422515,3.96319112817122,3.94382740321647
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,"Micronesia, Fed. Sts.",FSM,1.16085361538891,1.57392253645974,1.33619545921704,1.33780787831732,1.34127080890973,1.14022557453665,1.14842793558,1.26395005936195,1.06245714340902,1.42442340373877,0.997716473457648,1.1343064282262,1.19302241019654,1.28088476861205,1.26276455149563,1.31331098764865,1.29758199882049
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Moldova,MDA,1.20152076949623,1.27334594337411,1.36953221847488,1.47826221781196,1.57312012136171,1.69503353576092,1.7341282145207,1.62840007531072,1.66602544522874,1.58875603715473,1.72361957262081,1.75539026229853,1.72227778830813,1.74839437057228,1.72507324244387,1.74389263828571,1.82553699454351
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Mongolia,MNG,3.13101386575057,3.25842664122983,3.39193646550055,3.25442347216945,3.42552268454741,3.38915597698565,3.67150554779167,4.65122097909647,4.57417460707064,4.90022088446538,5.08141598061102,7.76058183010018,12.4172009123804,15.1386009122102,10.0788906393915,7.76585750118645,8.30017219835759
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Montenegro,MNE,..,..,..,..,..,3.34904381036725,3.35680825982684,3.34026709965496,4.22588006852857,2.72225349105765,3.91310531651782,3.88534202899953,3.56890820349951,3.46507524866912,3.39094739550667,3.60122894629829,3.24094532727626
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Morocco,MAR,1.17751823238705,1.29487975313059,1.29874198975188,1.26116332454574,1.43817463824099,1.50289446318195,1.53954874328686,1.61300742694868,1.67740936139675,1.64370825886753,1.73013471160984,1.72958981875642,1.78309277045492,1.7495521150937,1.75133078755898,1.76761495335612,1.74443584942745
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Mozambique,MOZ,0.0761891125680452,0.0867350847508228,0.0846193713492561,0.099210132894662,0.0965070179872462,0.0889287435178962,0.0939359424595033,0.104392839563637,0.101730354134896,0.11051592267384,0.116251552063623,0.13326283131439,0.125514265415333,0.164407777948395,0.320857022761367,0.239883237934824,0.285402032099097
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Myanmar,MMR,0.21592426287146,0.184727810114617,0.193027629706832,0.204488463724469,0.256047135186281,0.23687583253449,0.260701039835866,0.259460989420407,0.196460951993207,0.203818033806599,0.260019432887429,0.297009753657609,0.233869444676008,0.252328592914537,0.31268618328711,0.423286250838684,0.476580079044248
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Namibia,NAM,0.915436614098857,1.10592803969135,0.950655217353498,0.997190169638187,1.02835808768992,1.19186202484626,1.18307304203231,1.17694070412666,1.62766896643525,1.47487463023367,1.46411820617932,1.31261774348878,1.54212943050432,1.17717807397325,1.64524089151634,1.72348226967511,1.7930354052368
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Nauru,NRU,8.15913708039083,7.89760156632403,7.62294595129677,6.60456273764259,6.6659260755403,6.32947507361153,4.47741147741148,4.47104247104247,4.44889293296937,4.05845658516953,4.39820089955022,4.01083822213384,3.92421441774492,4.06653728860549,4.02185100818358,3.82132264529058,3.65323013257721
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Nepal,NPL,0.128201198691289,0.134196524219347,0.106188287965357,0.113310454277666,0.105021435643658,0.119790518363146,0.0983336474634508,0.0991021689651971,0.128299598718636,0.161228573548828,0.187197027883985,0.20463050835649,0.21697773037891,0.246574529237155,0.298463302719902,0.231435418304721,0.333997918134798
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Netherlands,NLD,10.9156798905002,11.0568659332003,11.2587772229353,11.2828495272384,11.379295530298,11.1475904094322,11.0247115198909,10.8308562800824,10.8005923532219,10.5260172961457,11.1556697963347,10.5255811482055,10.2516464674763,10.3321026262595,10.0138514609658,10.1825736161847,10.0279727079606
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,New Caledonia,NCL,10.4732120245744,8.68981336621818,10.860770237934,12.1584448902777,11.0611147540984,12.1575457481163,11.5415227995758,12.307632183908,11.8129515962925,12.0021752388697,14.3302982982983,13.9990446235502,14.1158262548263,14.6457462545041,18.2358179444134,17.4465198237885,19.2665015367926
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,New Zealand,NZL,8.54939419861576,8.87715449040072,8.4085141192858,8.46272794994041,8.45361247706422,8.2584895619149,7.99280863164938,7.96377456318955,8.02904103479037,7.52729605354902,7.29826303813179,7.18176596715328,7.74478119824868,7.52865536570541,7.68494955318536,7.59140892573493,7.32587403051223
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Nicaragua,NIC,0.742181467981193,0.770407197466614,0.773541536381695,0.833579485567026,0.824999557310573,0.794258543877294,0.810711849602531,0.823918905985719,0.780318493455237,0.783753480534245,0.778851025872822,0.827445659769485,0.771706299312364,0.730078776680202,0.761728045155145,0.85675918010554,0.887087256387796
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Niger,NER,0.0614858134676461,0.0558567451525844,0.057456765936425,0.0600150189943314,0.0620203572840174,0.0524838879935633,0.0490005953773519,0.0491916494744201,0.0531382787175688,0.061104580766948,0.0712729724353553,0.0777761956477219,0.0991181831091333,0.102454219313342,0.106730937798481,0.101384119910429,0.0970160044539286
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Nigeria,NGA,0.647042589843221,0.693955676332511,0.735532536778183,0.760558294827263,0.731582103697548,0.764190406315151,0.68921072081198,0.648277790832234,0.638767770116785,0.492980930048419,0.720175019561277,0.808854639423363,0.711652786389318,0.723832436019309,0.737682612697463,0.640003153848121,0.647284835097239
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,North Macedonia,MKD,5.92899417589476,5.87339794267007,5.33693424073467,5.50739495847428,5.4406528189911,5.47485308985751,5.30197113028693,4.59656409864115,4.54802344879561,4.20394395659048,4.15444616202606,4.49066556267904,4.24989707261997,3.78522513965108,3.62856998471923,3.41423382939103,3.38899817132806
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Norway,NOR,8.83401570307687,9.28499223816289,8.37853477588599,9.90643602042124,9.28746643553554,9.17921692577863,9.49583569082346,9.57484965980082,11.6795832483958,11.4618288550645,10.1086681561924,8.55914270047292,8.86687211683481,9.49520289202565,9.3287636221218,9.0992871497109,7.83696247926505
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Oman,OMN,9.56374039726222,8.83929407110009,10.9090068860719,13.5743326323483,11.444019403668,11.9037818202959,15.3457240082177,16.633693216587,15.5239754224248,14.2909405024571,15.5906644694575,16.6188197992807,17.0548680414027,16.4794652047052,15.2015427362524,15.3224618662457,14.1670757781658
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Pakistan,PAK,0.747833829215674,0.741773039822699,0.762850323337325,0.776618469305004,0.840018833343162,0.852356024685297,0.890578011532519,0.94688380516543,0.926721425549231,0.904916985646237,0.944500917240236,0.936048030214716,0.908401634491612,0.914224403319914,0.933991502857107,0.945421161804379,0.987832347653372
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Palau,PLW,10.9405391258833,11.1602702981533,10.8308804807252,10.7368367913575,10.8900689585745,11.1227946008796,11.6353121801433,13.2071719386157,10.9790419161677,10.8295324036095,11.6412698412698,12.1923358692589,12.2649092970522,12.4968760649778,12.690740950868,12.6627228983866,12.6198589562764
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Panama,PAN,1.91074794543693,2.26810206211193,1.86424786325872,1.91746150260139,1.77553652768313,2.05360641663892,2.20236279161922,2.11504093465656,2.13478768581118,2.40251423845732,2.53581298640262,2.73851411162549,2.65983693945618,3.03365457443311,2.8470766908081,2.80443025263784,2.65414094055156
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Papua New Guinea,PNG,0.455899066725996,0.537041714221921,0.571820580423017,0.634011405704652,0.706363698598339,0.675257505770294,0.648231241805384,0.898907309289516,0.687542689782017,0.712893308341647,0.65158722917576,0.713063221005862,0.665547591259968,0.675169762539805,0.739239065724006,0.922655105747261,0.91101349652311
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Paraguay,PRY,0.693004453523359,0.703887522833431,0.704636257443562,0.722595825338014,0.713492721203501,0.657958763042367,0.674088976053442,0.689576784046884,0.732037710382787,0.740066307893676,0.81579924520088,0.840043757665012,0.822882056437798,0.834756314478833,0.864029477268519,0.942414766534714,1.09287103680919
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Peru,PER,1.1450044641062,1.01365152092677,1.00317959122346,0.963765168386378,1.1546235181433,1.33264608362585,1.02211777672068,1.23781892610793,1.44780827829899,1.80836859261503,2.00039951530391,1.70516654445868,1.87284668192282,1.57239905424826,1.70588413385164,1.72743190236244,1.85650131255119
